鲨鱼	0.05	0.05	0.9
生长完全	0.05	0.9	0.05
不可读	0.05	0.05	0.9
清美	0.05	0.9	0.05
挑逗性	0.05	0.05	0.9
返老还童	0.05	0.9	0.05
风风火火	0.05	0.05	0.9
逃犯	0.05	0.05	0.9
来访	0.05	0.9	0.05
谈议风生	0.05	0.9	0.05
腰板儿	0.05	0.9	0.05
严重	0.05	0.05	0.9
自缢	0.05	0.05	0.9
闭幕式	0.05	0.05	0.9
无猜	0.05	0.9	0.05
破家危国	0.05	0.05	0.9
蒲包	0.05	0.9	0.05
售出	0.05	0.9	0.05
傲然	0.05	0.9	0.05
收买	0.05	0.05	0.9
尸位误国	0.05	0.05	0.9
扼死	0.05	0.05	0.9
耐战	0.05	0.9	0.05
劫夺	0.05	0.05	0.9
自重	0.05	0.9	0.05
同心协力	0.05	0.9	0.05
买铁思金	0.05	0.05	0.9
眉飞色舞	0.05	0.9	0.05
销量	0.05	0.9	0.05
毛乎乎	0.05	0.05	0.9
海涵	0.05	0.9	0.05
环保	0.05	0.9	0.05
光前裕后	0.05	0.9	0.05
庸中皦皦	0.05	0.9	0.05
黑社会	0.05	0.05	0.9
健实	0.05	0.9	0.05
飞渡	0.05	0.05	0.9
咖啡吧	0.05	0.9	0.05
讲法	0.05	0.9	0.05
暗无天日	0.05	0.05	0.9
?勉	0.05	0.9	0.05
跼高蹐厚	0.05	0.05	0.9
孩子气的	0.05	0.05	0.9
参差	0.05	0.05	0.9
保证	0.05	0.9	0.05
用欺骗致使	0.05	0.05	0.9
借酒消愁	0.05	0.05	0.9
萧规曹随	0.05	0.05	0.9
鸟东西	0.05	0.05	0.9
洒满	0.05	0.05	0.9
服麻醉品	0.05	0.05	0.9
拔萃出群	0.05	0.9	0.05
豪迈不群	0.05	0.05	0.9
阴损	0.05	0.05	0.9
胡说乱道	0.05	0.05	0.9
非分之想	0.05	0.05	0.9
忠臣	0.05	0.9	0.05
爱人好士	0.05	0.9	0.05
训练有素	0.05	0.9	0.05
天道宁论	0.05	0.05	0.9
泄露	0.05	0.05	0.9
功碑	0.05	0.9	0.05
自甘堕落	0.05	0.05	0.9
鼓唇咋舌	0.05	0.05	0.9
通晓	0.05	0.9	0.05
不足挂齿	0.05	0.05	0.9
古怪	0.05	0.05	0.9
胡子拉碴	0.05	0.05	0.9
实效	0.05	0.9	0.05
正义战争	0.05	0.9	0.05
实数	0.05	0.05	0.9
枯枝再春	0.05	0.9	0.05
酒囊饭包	0.05	0.05	0.9
搜章擿句	0.05	0.05	0.9
实绩	0.05	0.9	0.05
刻苦的	0.05	0.9	0.05
一针一线	0.05	0.9	0.05
陪送	0.05	0.9	0.05
逍遥自在	0.05	0.9	0.05
谋略家	0.05	0.9	0.05
钻冰求火	0.05	0.05	0.9
领衔	0.05	0.9	0.05
全封闭式	0.05	0.9	0.05
安逸的	0.05	0.9	0.05
忠贞不渝	0.05	0.9	0.05
望尘奔溃	0.05	0.05	0.9
屉子	0.05	0.9	0.05
油嘴油舌	0.05	0.05	0.9
途次	0.05	0.9	0.05
落拓	0.05	0.05	0.9
痴长	0.05	0.9	0.05
乱套	0.05	0.05	0.9
差别	0.05	0.05	0.9
降尊纡贵	0.05	0.9	0.05
下马	0.05	0.9	0.05
用沸水烫	0.05	0.05	0.9
真真切切	0.05	0.9	0.05
私心	0.05	0.05	0.9
气壮河山	0.05	0.9	0.05
神清气爽	0.05	0.9	0.05
低等	0.05	0.05	0.9
费功夫	0.05	0.05	0.9
碎身糜躯	0.05	0.9	0.05
大显神威	0.05	0.9	0.05
乍现	0.05	0.9	0.05
借读	0.05	0.9	0.05
倒果为因	0.05	0.05	0.9
笑嘻嘻	0.05	0.9	0.05
高人逸士	0.05	0.9	0.05
抬爱	0.05	0.9	0.05
仪容	0.05	0.9	0.05
不检	0.05	0.05	0.9
明文规定	0.05	0.9	0.05
不受约束	0.05	0.9	0.05
管事儿	0.05	0.9	0.05
茶锈	0.05	0.05	0.9
竹林七贤	0.05	0.9	0.05
使惨败	0.05	0.05	0.9
扰动	0.05	0.05	0.9
逢吉丁辰	0.05	0.9	0.05
杂草	0.05	0.05	0.9
鹄望	0.05	0.9	0.05
仇佛蔑僧	0.05	0.05	0.9
流畅	0.05	0.9	0.05
虎背熊腰	0.05	0.9	0.05
灵活	0.05	0.9	0.05
哀声叹气	0.05	0.05	0.9
团旗	0.05	0.9	0.05
简切	0.05	0.9	0.05
宛若	0.05	0.9	0.05
牧场	0.05	0.9	0.05
中流击楫	0.05	0.9	0.05
值钱的	0.05	0.9	0.05
师出无名	0.05	0.05	0.9
牧地	0.05	0.9	0.05
泥浆味	0.05	0.05	0.9
赤胆	0.05	0.9	0.05
奸人	0.05	0.05	0.9
国格	0.05	0.9	0.05
珠泪偷弹	0.05	0.05	0.9
评戏	0.05	0.05	0.9
赌掉	0.05	0.05	0.9
喜从天降	0.05	0.9	0.05
活脱	0.05	0.9	0.05
挖耳当招	0.05	0.05	0.9
踹开	0.05	0.05	0.9
叶红素	0.05	0.05	0.9
黄粱梦	0.05	0.05	0.9
凝望	0.05	0.9	0.05
知法犯法	0.05	0.05	0.9
酷热	0.05	0.05	0.9
从容不迫	0.05	0.9	0.05
诬蔑	0.05	0.05	0.9
孙女	0.05	0.9	0.05
含笑入地	0.05	0.9	0.05
有泪	0.05	0.9	0.05
秀出班行	0.05	0.9	0.05
结成	0.05	0.9	0.05
抚育	0.05	0.9	0.05
无可比象	0.05	0.9	0.05
蒿目时艰	0.05	0.05	0.9
罪孽深重	0.05	0.05	0.9
严寒	0.05	0.05	0.9
桂酒椒浆	0.05	0.9	0.05
建功立业	0.05	0.9	0.05
嘲哳	0.05	0.05	0.9
盲信的	0.05	0.05	0.9
独擅	0.05	0.9	0.05
祁连山	0.05	0.9	0.05
瓦影鱼	0.05	0.05	0.9
上相	0.05	0.9	0.05
禁例	0.05	0.05	0.9
赌鬼	0.05	0.05	0.9
蓝晶晶	0.05	0.9	0.05
雕琢	0.05	0.05	0.9
慨允	0.05	0.9	0.05
信任票	0.05	0.05	0.9
酸楚	0.05	0.05	0.9
羌族	0.05	0.05	0.9
有头有尾	0.05	0.9	0.05
过饱	0.05	0.05	0.9
促成	0.05	0.9	0.05
诡诈	0.05	0.05	0.9
叮叮当当	0.05	0.9	0.05
殷忧	0.05	0.05	0.9
物欲横流	0.05	0.05	0.9
发明奖	0.05	0.9	0.05
童贞	0.05	0.9	0.05
擦破	0.05	0.05	0.9
赤白痢	0.05	0.05	0.9
跅弢不羁	0.05	0.05	0.9
居里夫人	0.05	0.9	0.05
电信	0.05	0.9	0.05
喜洋洋	0.05	0.9	0.05
浓缩	0.05	0.9	0.05
六出奇计	0.05	0.9	0.05
未上班者	0.05	0.05	0.9
按图所骏	0.05	0.05	0.9
勒死	0.05	0.05	0.9
嚎天喊地	0.05	0.05	0.9
后进	0.05	0.05	0.9
手急眼快	0.05	0.9	0.05
适合	0.05	0.9	0.05
流行的	0.05	0.9	0.05
有理无情	0.05	0.05	0.9
我好恨	0.05	0.05	0.9
再教育	0.05	0.9	0.05
许字	0.05	0.9	0.05
神飞色舞	0.05	0.9	0.05
下蛋	0.05	0.05	0.9
烦人	0.05	0.05	0.9
极乐	0.05	0.9	0.05
不自私	0.05	0.9	0.05
晨练	0.05	0.9	0.05
荦荦大者	0.05	0.9	0.05
迷人的美	0.05	0.9	0.05
身怀六甲	0.05	0.9	0.05
谐音	0.05	0.05	0.9
马屁	0.05	0.05	0.9
推己及人	0.05	0.9	0.05
滴滴	0.05	0.9	0.05
翘望	0.05	0.9	0.05
围绕	0.05	0.9	0.05
放达不羁	0.05	0.9	0.05
戳壁脚	0.05	0.05	0.9
马山	0.05	0.9	0.05
蚀坏的	0.05	0.05	0.9
主教团	0.05	0.9	0.05
浅尝辄止	0.05	0.05	0.9
无人理睬	0.05	0.05	0.9
小叶儿茶	0.05	0.9	0.05
跳马	0.05	0.9	0.05
满溢	0.05	0.9	0.05
失业人数	0.05	0.05	0.9
腹热肠荒	0.05	0.05	0.9
热呼	0.05	0.9	0.05
会旗	0.05	0.9	0.05
无话可	0.05	0.05	0.9
听而不闻	0.05	0.05	0.9
归天	0.05	0.05	0.9
探求	0.05	0.9	0.05
峭劲	0.05	0.9	0.05
胆颤心惊	0.05	0.05	0.9
保盈持泰	0.05	0.9	0.05
此时此刻	0.05	0.05	0.9
清风劲节	0.05	0.9	0.05
做神做鬼	0.05	0.05	0.9
饥寒	0.05	0.05	0.9
提心吊胆的	0.05	0.05	0.9
傻瓜	0.05	0.05	0.9
有备无患	0.05	0.9	0.05
高兴的	0.05	0.9	0.05
寡情	0.05	0.05	0.9
连枝带叶	0.05	0.9	0.05
革面悛心	0.05	0.9	0.05
贫富	0.05	0.05	0.9
金融流	0.05	0.9	0.05
审读	0.05	0.9	0.05
悒闷	0.05	0.05	0.9
拾陈蹈故	0.05	0.05	0.9
桃蹊柳陌	0.05	0.9	0.05
超逸	0.05	0.9	0.05
更迭	0.05	0.9	0.05
邪魔怪道	0.05	0.05	0.9
雨帘云栋	0.05	0.9	0.05
淫荡样	0.05	0.05	0.9
妙语连珠	0.05	0.9	0.05
剥茧抽丝	0.05	0.9	0.05
跪拜	0.05	0.9	0.05
寥寂	0.05	0.05	0.9
魂飞胆颤	0.05	0.05	0.9
花都应该	0.05	0.9	0.05
刑讯	0.05	0.05	0.9
利他	0.05	0.9	0.05
佞人	0.05	0.05	0.9
忍下来	0.05	0.05	0.9
入情入理	0.05	0.9	0.05
俯首听命	0.05	0.05	0.9
遗训	0.05	0.9	0.05
狂喊	0.05	0.05	0.9
娇痴	0.05	0.05	0.9
自觉自愿	0.05	0.9	0.05
启动	0.05	0.9	0.05
剖肝泣血	0.05	0.9	0.05
无师自通	0.05	0.9	0.05
踟躇	0.05	0.05	0.9
增多	0.05	0.9	0.05
奉行	0.05	0.9	0.05
高自位置	0.05	0.05	0.9
陡坡	0.05	0.05	0.9
服膺	0.05	0.9	0.05
莫逆之交	0.05	0.9	0.05
昏昏噩噩	0.05	0.05	0.9
认命	0.05	0.05	0.9
低俗化	0.05	0.05	0.9
奇袭	0.05	0.9	0.05
无休	0.05	0.05	0.9
大聚会	0.05	0.9	0.05
游说	0.05	0.9	0.05
道尽涂殚	0.05	0.05	0.9
惊魂落魄	0.05	0.05	0.9
汗珠子	0.05	0.05	0.9
静言庸违	0.05	0.05	0.9
灭亡	0.05	0.05	0.9
纯一	0.05	0.9	0.05
惊魂夺魄	0.05	0.05	0.9
龙飞凤翔	0.05	0.9	0.05
高清	0.05	0.9	0.05
片断	0.05	0.05	0.9
超凡入圣	0.05	0.9	0.05
催眠	0.05	0.05	0.9
以蠡测海　	0.05	0.05	0.9
数落	0.05	0.05	0.9
援手	0.05	0.9	0.05
举步维艰	0.05	0.05	0.9
顾盼生辉	0.05	0.9	0.05
引述	0.05	0.9	0.05
议会	0.05	0.9	0.05
蹈锋饮血	0.05	0.9	0.05
白首北面	0.05	0.9	0.05
度烂	0.05	0.05	0.9
正像	0.05	0.9	0.05
靛青	0.05	0.9	0.05
有确实根据	0.05	0.9	0.05
千恩万谢	0.05	0.9	0.05
有眼无瞳	0.05	0.05	0.9
烟土	0.05	0.05	0.9
滂沱	0.05	0.05	0.9
雕章绘句	0.05	0.9	0.05
引进	0.05	0.9	0.05
出尔反尔	0.05	0.05	0.9
碧蓝	0.05	0.9	0.05
对坐	0.05	0.9	0.05
不成样子	0.05	0.05	0.9
别无长物	0.05	0.05	0.9
藏装	0.05	0.9	0.05
余风	0.05	0.9	0.05
主峰	0.05	0.9	0.05
荒谬	0.05	0.05	0.9
悼辞	0.05	0.05	0.9
大获全胜	0.05	0.9	0.05
不可告人	0.05	0.05	0.9
鱼水情浓	0.05	0.05	0.9
丰亨豫大	0.05	0.9	0.05
高唱	0.05	0.9	0.05
人身自由	0.05	0.9	0.05
吐沫	0.05	0.05	0.9
鼎新革故	0.05	0.9	0.05
济世	0.05	0.9	0.05
飞言醋语	0.05	0.05	0.9
乐谱	0.05	0.9	0.05
优秀生	0.05	0.9	0.05
投闲置散	0.05	0.05	0.9
高谈雄辩	0.05	0.9	0.05
媚人	0.05	0.9	0.05
龃龉	0.05	0.05	0.9
看得起	0.05	0.9	0.05
窃取	0.05	0.05	0.9
古来	0.05	0.9	0.05
监禁	0.05	0.05	0.9
棉纺业	0.05	0.9	0.05
庸俗的	0.05	0.05	0.9
古板	0.05	0.05	0.9
歃血结盟	0.05	0.9	0.05
大智若愚	0.05	0.9	0.05
尊老敬老	0.05	0.9	0.05
凛如霜雪	0.05	0.05	0.9
储油罐	0.05	0.9	0.05
暮色苍茫	0.05	0.05	0.9
浓妆艳抹	0.05	0.05	0.9
山中宰相	0.05	0.9	0.05
红眼	0.05	0.05	0.9
夕照	0.05	0.9	0.05
太随便	0.05	0.05	0.9
锦胸绣口	0.05	0.9	0.05
充足	0.05	0.9	0.05
风华绝代	0.05	0.9	0.05
加负荷于	0.05	0.05	0.9
挑正梁	0.05	0.9	0.05
撇脱	0.05	0.9	0.05
肝胆过人	0.05	0.9	0.05
嗒丧	0.05	0.05	0.9
歌声	0.05	0.9	0.05
忘啜废枕	0.05	0.9	0.05
善良	0.05	0.9	0.05
引颈受戮	0.05	0.05	0.9
旷废	0.05	0.05	0.9
死玻璃	0.05	0.05	0.9
缺乏才智	0.05	0.05	0.9
死缠烂打	0.05	0.05	0.9
饶人	0.05	0.05	0.9
让你好看	0.05	0.05	0.9
偷工减料	0.05	0.05	0.9
概要	0.05	0.05	0.9
动平衡	0.05	0.9	0.05
知耻	0.05	0.9	0.05
笨拙的处理	0.05	0.05	0.9
名利	0.05	0.05	0.9
冗词赘句	0.05	0.05	0.9
云过天空	0.05	0.9	0.05
茉莉花茶	0.05	0.9	0.05
扛着	0.05	0.05	0.9
嫦娥	0.05	0.9	0.05
抖落	0.05	0.05	0.9
贪婪地吃	0.05	0.05	0.9
愣住	0.05	0.05	0.9
泼冷水	0.05	0.05	0.9
血亏	0.05	0.05	0.9
讨人嫌	0.05	0.05	0.9
以一警百	0.05	0.05	0.9
有特权的	0.05	0.05	0.9
三分鼎足	0.05	0.05	0.9
独夫	0.05	0.05	0.9
玉液	0.05	0.9	0.05
沾亲带故	0.05	0.05	0.9
适用	0.05	0.9	0.05
意出望外	0.05	0.9	0.05
面带怒色	0.05	0.05	0.9
腹热心煎	0.05	0.05	0.9
不平常的	0.05	0.05	0.9
独处	0.05	0.9	0.05
没命	0.05	0.05	0.9
茫然	0.05	0.05	0.9
灵柩	0.05	0.9	0.05
腹泻	0.05	0.05	0.9
抒解	0.05	0.9	0.05
编修	0.05	0.9	0.05
附声吠影	0.05	0.05	0.9
副手	0.05	0.05	0.9
与世俯仰	0.05	0.05	0.9
虚虚实实	0.05	0.05	0.9
暗弱无断	0.05	0.05	0.9
游谈无根	0.05	0.05	0.9
骤然	0.05	0.9	0.05
出众的	0.05	0.9	0.05
魂摇魄乱	0.05	0.05	0.9
艳遇	0.05	0.9	0.05
炮舰政策	0.05	0.9	0.05
掌击	0.05	0.05	0.9
和额悦色	0.05	0.9	0.05
中休	0.05	0.9	0.05
学富	0.05	0.9	0.05
卖人情	0.05	0.05	0.9
瑰玮	0.05	0.9	0.05
实质上	0.05	0.9	0.05
致哀	0.05	0.05	0.9
真功夫	0.05	0.9	0.05
驳议	0.05	0.05	0.9
无欲的	0.05	0.9	0.05
花丛	0.05	0.9	0.05
昌盛的	0.05	0.9	0.05
模型	0.05	0.05	0.9
安乐死	0.05	0.05	0.9
机歪	0.05	0.05	0.9
吐心吐胆	0.05	0.9	0.05
云量	0.05	0.9	0.05
倾销	0.05	0.05	0.9
没心眼儿	0.05	0.05	0.9
郁馥	0.05	0.9	0.05
票友	0.05	0.9	0.05
严管	0.05	0.05	0.9
浓厚	0.05	0.9	0.05
热孝	0.05	0.05	0.9
惊蛰	0.05	0.05	0.9
温暖的	0.05	0.9	0.05
温蔼	0.05	0.9	0.05
难忘	0.05	0.9	0.05
妖里妖气	0.05	0.05	0.9
清顺	0.05	0.9	0.05
昏黑	0.05	0.05	0.9
悲伤者	0.05	0.05	0.9
看低	0.05	0.05	0.9
机警	0.05	0.9	0.05
难忍	0.05	0.05	0.9
反悔	0.05	0.05	0.9
首创	0.05	0.9	0.05
看作	0.05	0.9	0.05
千头万序	0.05	0.9	0.05
前程	0.05	0.9	0.05
杜渐除微	0.05	0.9	0.05
辩诬	0.05	0.05	0.9
制裁	0.05	0.05	0.9
断定	0.05	0.05	0.9
睖睁	0.05	0.05	0.9
眼下	0.05	0.05	0.9
勒抑	0.05	0.05	0.9
适当	0.05	0.9	0.05
贺幛	0.05	0.9	0.05
为国捐躯 	0.05	0.9	0.05
泥水	0.05	0.05	0.9
工作团	0.05	0.9	0.05
噤声	0.05	0.05	0.9
退坡	0.05	0.05	0.9
意兴	0.05	0.9	0.05
荣任	0.05	0.9	0.05
发傻	0.05	0.05	0.9
讨嫌	0.05	0.05	0.9
茶歌	0.05	0.9	0.05
计较锱铢	0.05	0.05	0.9
穷困潦倒	0.05	0.05	0.9
辩证	0.05	0.9	0.05
不吝指教	0.05	0.9	0.05
势穷力屈	0.05	0.05	0.9
溃不成军	0.05	0.05	0.9
头稍自领	0.05	0.05	0.9
明哲	0.05	0.9	0.05
全始全终	0.05	0.9	0.05
定制	0.05	0.05	0.9
贺年	0.05	0.9	0.05
龙章凤姿	0.05	0.9	0.05
用管窥天	0.05	0.05	0.9
殚智竭力	0.05	0.9	0.05
强梁	0.05	0.05	0.9
鳞状	0.05	0.05	0.9
欺罔视听	0.05	0.05	0.9
漫不加意	0.05	0.05	0.9
赏钱	0.05	0.9	0.05
逍遥物外	0.05	0.9	0.05
担负	0.05	0.9	0.05
文章憎命	0.05	0.05	0.9
演化	0.05	0.9	0.05
心慌意急	0.05	0.05	0.9
昂首天外	0.05	0.05	0.9
甘孜	0.05	0.9	0.05
廉直	0.05	0.9	0.05
雪白	0.05	0.9	0.05
生冷	0.05	0.05	0.9
胔你	0.05	0.05	0.9
黛蓝	0.05	0.9	0.05
食不甘味	0.05	0.05	0.9
征象	0.05	0.9	0.05
壮威	0.05	0.9	0.05
语塞	0.05	0.05	0.9
冷销	0.05	0.05	0.9
小雪	0.05	0.05	0.9
九阍虎豹	0.05	0.05	0.9
头痛	0.05	0.05	0.9
残虐	0.05	0.05	0.9
再则	0.05	0.05	0.9
开来继往	0.05	0.9	0.05
飘樊落溷	0.05	0.05	0.9
木棍	0.05	0.05	0.9
雾里看花	0.05	0.05	0.9
冻伤	0.05	0.05	0.9
左书右息	0.05	0.05	0.9
减损	0.05	0.05	0.9
不诚实的	0.05	0.05	0.9
特色	0.05	0.9	0.05
时雨	0.05	0.9	0.05
骑鹤维扬	0.05	0.05	0.9
没精打彩	0.05	0.05	0.9
神学家	0.05	0.9	0.05
财大	0.05	0.05	0.9
一爱	0.05	0.9	0.05
读取	0.05	0.9	0.05
归心	0.05	0.9	0.05
大作家	0.05	0.9	0.05
增进友谊的	0.05	0.9	0.05
荼毒	0.05	0.05	0.9
衷心地	0.05	0.9	0.05
为民请命	0.05	0.9	0.05
喜筵	0.05	0.9	0.05
停停当当	0.05	0.9	0.05
背城借一	0.05	0.9	0.05
噫呜流涕	0.05	0.05	0.9
读友	0.05	0.9	0.05
一拳	0.05	0.05	0.9
喃喃地说出	0.05	0.05	0.9
上人	0.05	0.9	0.05
朋党之争	0.05	0.05	0.9
投机取巧	0.05	0.05	0.9
洋参	0.05	0.9	0.05
一拼	0.05	0.05	0.9
转运站	0.05	0.9	0.05
上京	0.05	0.9	0.05
肤粟股栗	0.05	0.05	0.9
文思敏捷	0.05	0.9	0.05
景星凤凰	0.05	0.9	0.05
蹈火探汤	0.05	0.9	0.05
绝招	0.05	0.9	0.05
顽父嚚母	0.05	0.05	0.9
高出一筹	0.05	0.9	0.05
失马塞翁	0.05	0.9	0.05
博览五车	0.05	0.9	0.05
迷路的	0.05	0.05	0.9
桑土绸缪	0.05	0.9	0.05
胶柱调瑟	0.05	0.05	0.9
倚势凌人	0.05	0.05	0.9
诚实的	0.05	0.9	0.05
偶函数	0.05	0.05	0.9
出格	0.05	0.05	0.9
赶上	0.05	0.9	0.05
沈闷	0.05	0.05	0.9
朝不谋夕	0.05	0.05	0.9
寒冷刺骨	0.05	0.05	0.9
客运	0.05	0.05	0.9
充杀	0.05	0.9	0.05
镂脂翦楮	0.05	0.05	0.9
平方和	0.05	0.05	0.9
冷却	0.05	0.05	0.9
玉惨花愁	0.05	0.05	0.9
溅出	0.05	0.05	0.9
敲打	0.05	0.05	0.9
诱致	0.05	0.05	0.9
相亲相爱	0.05	0.9	0.05
浩浩	0.05	0.9	0.05
投石问路	0.05	0.9	0.05
嘻皮涎脸	0.05	0.05	0.9
柳泣花啼	0.05	0.9	0.05
大人先生	0.05	0.05	0.9
头疼脑热	0.05	0.05	0.9
宝书	0.05	0.9	0.05
老夫子	0.05	0.9	0.05
膺惩	0.05	0.9	0.05
鸡毛信	0.05	0.9	0.05
示范场	0.05	0.9	0.05
某团	0.05	0.9	0.05
领异标新	0.05	0.9	0.05
旗帜	0.05	0.9	0.05
大哭	0.05	0.05	0.9
误诊	0.05	0.05	0.9
使倾覆	0.05	0.05	0.9
垃圾堆	0.05	0.05	0.9
误译	0.05	0.05	0.9
生力军	0.05	0.9	0.05
俛首帖耳	0.05	0.05	0.9
酥油花	0.05	0.9	0.05
想不到的	0.05	0.05	0.9
熟睡	0.05	0.9	0.05
见机	0.05	0.9	0.05
杏核眼	0.05	0.9	0.05
被发左衽	0.05	0.05	0.9
凭几据杖	0.05	0.05	0.9
惊才绝艳	0.05	0.9	0.05
笑咪咪	0.05	0.9	0.05
佛罗里达	0.05	0.9	0.05
颠倒是非	0.05	0.05	0.9
线型	0.05	0.9	0.05
超绝尘寰	0.05	0.9	0.05
烟幕	0.05	0.05	0.9
徒有虚名	0.05	0.05	0.9
鸾分凤离	0.05	0.05	0.9
塔塔尔族	0.05	0.05	0.9
幻异	0.05	0.05	0.9
阴差阳错	0.05	0.05	0.9
任贤授能	0.05	0.9	0.05
横抢硬夺	0.05	0.05	0.9
劲旅	0.05	0.9	0.05
冉冉	0.05	0.9	0.05
重力场	0.05	0.9	0.05
误国殃民	0.05	0.05	0.9
好心人	0.05	0.9	0.05
好朋友	0.05	0.9	0.05
理念	0.05	0.9	0.05
跋扈自恣	0.05	0.05	0.9
相背	0.05	0.05	0.9
桃之夭夭	0.05	0.9	0.05
被喜爱	0.05	0.9	0.05
消灭	0.05	0.05	0.9
先占	0.05	0.05	0.9
训示	0.05	0.05	0.9
珍爱的	0.05	0.9	0.05
举止失措	0.05	0.05	0.9
沉厚	0.05	0.9	0.05
可鄙	0.05	0.05	0.9
舌挢不下	0.05	0.05	0.9
做霸占行为	0.05	0.05	0.9
剑树刀山	0.05	0.05	0.9
龟毛兔角	0.05	0.05	0.9
我咧看	0.05	0.05	0.9
黑更半夜	0.05	0.05	0.9
凶焰	0.05	0.05	0.9
付之一笑	0.05	0.05	0.9
无何有之乡	0.05	0.05	0.9
碘化钾	0.05	0.9	0.05
灿怒嚣憎	0.05	0.05	0.9
邪曲	0.05	0.05	0.9
定量	0.05	0.9	0.05
漠不相关	0.05	0.05	0.9
短式	0.05	0.9	0.05
快餐	0.05	0.9	0.05
深蓝	0.05	0.9	0.05
大快朵颐	0.05	0.9	0.05
千升	0.05	0.9	0.05
伤势	0.05	0.05	0.9
甩了	0.05	0.05	0.9
险厄	0.05	0.05	0.9
粲然一笑	0.05	0.9	0.05
龙神马壮	0.05	0.9	0.05
休克	0.05	0.05	0.9
高端	0.05	0.9	0.05
拉关系	0.05	0.05	0.9
无人情味的	0.05	0.05	0.9
交臂相失	0.05	0.05	0.9
对进行报复	0.05	0.05	0.9
吞吃	0.05	0.05	0.9
极蠢	0.05	0.05	0.9
劳务工	0.05	0.05	0.9
疮疤	0.05	0.05	0.9
百战百胜	0.05	0.9	0.05
以德报德	0.05	0.9	0.05
完全丧失的	0.05	0.05	0.9
魔难	0.05	0.05	0.9
歌儿	0.05	0.9	0.05
不讲道理的	0.05	0.05	0.9
不智	0.05	0.05	0.9
猛增	0.05	0.9	0.05
正人君子	0.05	0.9	0.05
精于	0.05	0.9	0.05
不合规定	0.05	0.05	0.9
乐嗬嗬	0.05	0.9	0.05
大王	0.05	0.9	0.05
一潭死水	0.05	0.05	0.9
上手	0.05	0.9	0.05
问及	0.05	0.9	0.05
累块积苏	0.05	0.05	0.9
炎黄	0.05	0.9	0.05
匆猝	0.05	0.05	0.9
阻塞	0.05	0.05	0.9
获奖	0.05	0.9	0.05
马前卒	0.05	0.05	0.9
干什么	0.05	0.05	0.9
赌气	0.05	0.05	0.9
河东狮子	0.05	0.05	0.9
天崩地裂	0.05	0.9	0.05
豺狼成性	0.05	0.05	0.9
国宝级	0.05	0.9	0.05
闳大不经	0.05	0.9	0.05
显着的	0.05	0.9	0.05
跟踪	0.05	0.05	0.9
哈巴狗	0.05	0.05	0.9
丑化	0.05	0.05	0.9
不可信赖	0.05	0.05	0.9
呼幺喝六	0.05	0.05	0.9
寄情	0.05	0.9	0.05
昆山	0.05	0.9	0.05
患得患失	0.05	0.05	0.9
盲翁扪籥	0.05	0.05	0.9
晃悠悠	0.05	0.05	0.9
鹰扬虎噬	0.05	0.05	0.9
记仇	0.05	0.05	0.9
光彩耀目	0.05	0.9	0.05
敌寇	0.05	0.05	0.9
幼学壮行	0.05	0.9	0.05
走低	0.05	0.05	0.9
简朴的	0.05	0.9	0.05
出生地	0.05	0.9	0.05
改往修来	0.05	0.9	0.05
心余力绌	0.05	0.05	0.9
好心好意	0.05	0.9	0.05
无关紧要	0.05	0.05	0.9
创树	0.05	0.9	0.05
乌涂	0.05	0.05	0.9
誓不两立	0.05	0.05	0.9
事半功百	0.05	0.9	0.05
百业	0.05	0.9	0.05
敌对	0.05	0.05	0.9
白烂	0.05	0.05	0.9
改嫁	0.05	0.9	0.05
寒峭	0.05	0.05	0.9
以怨报怨	0.05	0.05	0.9
魔术	0.05	0.9	0.05
弥留	0.05	0.05	0.9
珠投璧抵	0.05	0.05	0.9
光滑滑	0.05	0.9	0.05
深计远虑	0.05	0.9	0.05
闻所未闻	0.05	0.9	0.05
走势	0.05	0.9	0.05
烹犬藏弓	0.05	0.05	0.9
阴阳水	0.05	0.9	0.05
责任人员	0.05	0.9	0.05
乳臭末干	0.05	0.05	0.9
心忙意乱	0.05	0.05	0.9
生聚教训	0.05	0.9	0.05
优厚	0.05	0.9	0.05
高情远致	0.05	0.9	0.05
伤残人员	0.05	0.05	0.9
易理解的	0.05	0.9	0.05
斗嘴	0.05	0.05	0.9
垃圾箱	0.05	0.05	0.9
骑鹤上扬州	0.05	0.05	0.9
贡献者	0.05	0.9	0.05
果皮筒	0.05	0.05	0.9
丑闻	0.05	0.05	0.9
明堂1道	0.05	0.9	0.05
三贞五烈	0.05	0.9	0.05
雨淋日炙	0.05	0.05	0.9
潜移默化	0.05	0.05	0.9
跌破	0.05	0.05	0.9
搞鬼	0.05	0.05	0.9
咬舌儿	0.05	0.05	0.9
轰轰烈烈	0.05	0.9	0.05
和稀泥	0.05	0.05	0.9
同化政策	0.05	0.9	0.05
京山	0.05	0.9	0.05
开端	0.05	0.9	0.05
缭乱	0.05	0.05	0.9
失明	0.05	0.05	0.9
引虎自卫	0.05	0.05	0.9
忘年情	0.05	0.9	0.05
煎水作冰	0.05	0.05	0.9
入迷	0.05	0.9	0.05
放屁	0.05	0.05	0.9
望子成龙	0.05	0.9	0.05
肺腑之言	0.05	0.9	0.05
讨厌	0.05	0.05	0.9
下行	0.05	0.9	0.05
产业工人	0.05	0.9	0.05
驰骋	0.05	0.9	0.05
